order_id,order_date,ship_mode,segment,region,category,sales,quantity,profit
CA-2015-141012,2015-06-09,Second Class,Consumer,West,Technology,140.376,3,8.77350000000001
CA-2015-141040,2015-10-09,Second Class,Consumer,East,Technology,631.96,4,303.3408
CA-2015-141040,2015-10-09,Second Class,Consumer,East,Office Supplies,23.92,4,10.764
CA-2015-141145,2015-09-17,Standard Class,Consumer,South,Technology,87.168,3,10.896
CA-2015-141243,2015-01-03,Second Class,Consumer,Central,Technology,398.4,5,84.66
CA-2015-141243,2015-01-03,Second Class,Consumer,Central,Office Supplies,7.056,3,0.7938
CA-2015-141243,2015-01-03,Second Class,Consumer,Central,Furniture,1352.3976,9,-437.5404
CA-2015-141250,2015-01-19,Standard Class,Consumer,Central,Furniture,102.438,1,-13.1706
CA-2015-141250,2015-01-19,Standard Class,Consumer,Central,Furniture,199.304,4,-8.5416
CA-2015-141327,2015-11-30,First Class,Consumer,South,Office Supplies,6.048,7,-4.2336
CA-2015-141327,2015-11-30,First Class,Consumer,South,Office Supplies,98.352,3,9.83519999999999
CA-2015-141327,2015-11-30,First Class,Consumer,South,Furniture,335.744,2,25.1808
CA-2015-141565,2015-09-20,Standard Class,Consumer,South,Office Supplies,1369.764,6,-913.176
CA-2015-141565,2015-09-20,Standard Class,Consumer,South,Office Supplies,294.368,4,-58.8736
CA-2015-141593,2015-12-14,Second Class,Corporate,West,Office Supplies,55.264,2,20.724
CA-2015-141593,2015-12-14,Second Class,Corporate,West,Office Supplies,6.48,1,3.1104
CA-2015-141593,2015-12-14,Second Class,Corporate,West,Office Supplies,34.248,3,11.5587
CA-2015-141593,2015-12-14,Second Class,Corporate,West,Furniture,273.568,2,10.2588
CA-2015-141740,2015-11-01,Standard Class,Consumer,East,Furniture,205.164,2,13.6776
CA-2015-141754,2015-12-20,Standard Class,Home Office,South,Office Supplies,11.696,2,3.9474
CA-2015-141768,2015-05-25,Second Class,Home Office,West,Furniture,14.73,3,4.8609
CA-2015-141810,2015-11-02,Standard Class,Corporate,Central,Office Supplies,29.372,7,-46.9952
CA-2015-141810,2015-11-02,Standard Class,Corporate,Central,Technology,344.704,2,38.7792
CA-2015-141936,2015-08-07,Standard Class,Home Office,West,Office Supplies,19.152,3,6.4638
CA-2015-142027,2015-04-09,Standard Class,Consumer,West,Furniture,369.912,3,-13.8717
CA-2015-142041,2015-06-07,Second Class,Corporate,West,Office Supplies,7.52,5,2.632
CA-2015-142055,2015-05-08,First Class,Home Office,East,Office Supplies,37.94,2,18.2112
CA-2015-142139,2015-08-31,Standard Class,Home Office,Central,Office Supplies,20.96,4,6.812
CA-2015-142202,2015-09-18,Second Class,Corporate,South,Technology,717.12,9,152.388
CA-2015-142237,2015-07-11,First Class,Consumer,East,Furniture,289.8,7,36.225
CA-2015-142237,2015-07-11,First Class,Consumer,East,Office Supplies,2.502,3,-2.0016
CA-2015-142237,2015-07-11,First Class,Consumer,East,Office Supplies,6.48,4,-4.752
CA-2015-142237,2015-07-11,First Class,Consumer,East,Furniture,341.488,8,-73.176
CA-2015-142237,2015-07-11,First Class,Consumer,East,Office Supplies,11.12,5,0.834
CA-2015-142237,2015-07-11,First Class,Consumer,East,Furniture,25.344,6,3.4848
CA-2015-142377,2015-12-04,Standard Class,Corporate,Central,Office Supplies,85.96,7,40.4012
CA-2015-142419,2015-07-11,Second Class,Consumer,West,Office Supplies,29.97,3,13.4865
CA-2015-142419,2015-07-11,Second Class,Consumer,West,Office Supplies,98.352,3,34.4232
CA-2015-142433,2015-04-20,Standard Class,Consumer,Central,Office Supplies,117.456,3,44.046
CA-2015-142454,2015-08-15,Standard Class,Consumer,West,Furniture,104.23,7,28.1421
CA-2015-142454,2015-08-15,Standard Class,Consumer,West,Office Supplies,70.26,3,18.9702
CA-2015-142475,2015-12-03,Standard Class,Corporate,East,Office Supplies,590.352,6,206.6232
CA-2015-142601,2015-04-18,Second Class,Home Office,West,Office Supplies,947.17,7,9.47170000000008
CA-2015-142601,2015-04-18,Second Class,Home Office,West,Office Supplies,61.96,2,27.882
CA-2015-142692,2015-10-23,Standard Class,Corporate,West,Office Supplies,3.592,1,1.1225
CA-2015-142734,2015-04-16,Standard Class,Corporate,East,Furniture,127.764,2,2.8392
CA-2015-142755,2015-09-04,Standard Class,Consumer,South,Office Supplies,279.9,5,137.151
CA-2015-142755,2015-09-04,Standard Class,Consumer,South,Technology,619.95,5,111.591
CA-2015-142755,2015-09-04,Standard Class,Consumer,South,Office Supplies,4.36,2,2.0492
CA-2015-142755,2015-09-04,Standard Class,Consumer,South,Office Supplies,15.28,2,7.4872
CA-2015-142930,2015-11-28,Standard Class,Consumer,Central,Office Supplies,335.52,4,117.432
CA-2015-142937,2015-12-05,First Class,Consumer,Central,Office Supplies,45.04,2,4.504
CA-2015-142944,2015-03-06,Standard Class,Consumer,West,Furniture,435.26,7,95.7572
CA-2015-142944,2015-03-06,Standard Class,Consumer,West,Technology,1119.984,2,377.9946
CA-2015-142993,2015-10-12,Standard Class,Consumer,West,Technology,17.9,2,3.401
CA-2015-142993,2015-10-12,Standard Class,Consumer,West,Office Supplies,81.96,2,0
CA-2015-143077,2015-09-17,Standard Class,Corporate,Central,Furniture,21.936,2,-10.4196
CA-2015-143077,2015-09-17,Standard Class,Corporate,Central,Office Supplies,6.588,3,-10.2114
CA-2015-143105,2015-12-10,Same Day,Home Office,East,Office Supplies,7.31,1,3.4357
CA-2015-143105,2015-12-10,Same Day,Home Office,East,Technology,799.984,2,249.995
CA-2015-143105,2015-12-10,Same Day,Home Office,East,Office Supplies,41.28,6,18.9888
CA-2015-143105,2015-12-10,Same Day,Home Office,East,Office Supplies,184.66,7,84.9436
CA-2015-143119,2015-09-24,Standard Class,Consumer,South,Furniture,517.5,6,155.25
CA-2015-143147,2015-05-26,Second Class,Consumer,Central,Furniture,105.686,1,-28.6862
CA-2015-143147,2015-05-26,Second Class,Consumer,Central,Technology,399.54,2,-79.908
CA-2015-143147,2015-05-26,Second Class,Consumer,Central,Furniture,104.93,5,-4.497
CA-2015-143238,2015-09-06,First Class,Corporate,West,Technology,46.32,4,18.0648
CA-2015-143364,2015-07-14,Second Class,Consumer,West,Office Supplies,272.736,3,-64.7748
CA-2015-143364,2015-07-14,Second Class,Consumer,West,Office Supplies,18.496,4,6.7048
CA-2015-143364,2015-07-14,Second Class,Consumer,West,Furniture,441.92,2,49.716
CA-2015-143364,2015-07-14,Second Class,Consumer,West,Furniture,127.764,6,-191.646
CA-2015-143490,2015-12-06,Standard Class,Consumer,West,Office Supplies,120.15,9,33.642
CA-2015-143490,2015-12-06,Standard Class,Consumer,West,Technology,219.184,2,19.1786
CA-2015-143532,2015-03-19,Standard Class,Consumer,South,Office Supplies,14.496,3,4.8924
CA-2015-143602,2015-04-25,Second Class,Corporate,West,Office Supplies,13.944,3,4.5318
CA-2015-143616,2015-09-27,Second Class,Corporate,West,Office Supplies,99.2,5,25.792
CA-2015-143700,2015-07-26,Same Day,Consumer,East,Office Supplies,10.368,2,3.6288
CA-2015-143882,2015-06-26,Standard Class,Home Office,East,Office Supplies,43.056,9,15.6078
CA-2015-143980,2015-12-25,Standard Class,Home Office,East,Office Supplies,414.96,2,124.488
CA-2015-144043,2015-05-10,Standard Class,Consumer,West,Technology,46.688,4,-2.918
CA-2015-144099,2015-11-29,Same Day,Home Office,West,Office Supplies,4.304,1,1.5602
CA-2015-144190,2015-06-09,Standard Class,Consumer,Central,Office Supplies,12.96,2,6.2208
CA-2015-144253,2015-05-04,Second Class,Corporate,East,Furniture,26.8,2,12.864
CA-2015-144267,2015-08-21,First Class,Home Office,West,Furniture,544.008,3,40.8006
CA-2015-144267,2015-08-21,First Class,Home Office,West,Office Supplies,59.94,3,28.1718
CA-2015-144267,2015-08-21,First Class,Home Office,West,Office Supplies,23.92,4,11.7208
CA-2015-144267,2015-08-21,First Class,Home Office,West,Office Supplies,4.28,1,1.926
CA-2015-144274,2015-11-23,Second Class,Consumer,East,Technology,307.98,2,89.3142
CA-2015-144274,2015-11-23,Second Class,Consumer,East,Office Supplies,44.1,6,20.727
CA-2015-144274,2015-11-23,Second Class,Consumer,East,Office Supplies,13.12,4,5.6416
CA-2015-144274,2015-11-23,Second Class,Consumer,East,Office Supplies,16.56,2,7.7832
CA-2015-144274,2015-11-23,Second Class,Consumer,East,Office Supplies,38.88,6,18.6624
CA-2015-144288,2015-12-25,Standard Class,Consumer,South,Office Supplies,9.216,4,3.3408
CA-2015-144288,2015-12-25,Standard Class,Consumer,South,Office Supplies,10.368,2,3.6288
CA-2015-144302,2015-06-19,Standard Class,Home Office,Central,Office Supplies,5.792,2,-9.5568
CA-2015-144386,2015-11-05,Standard Class,Corporate,East,Office Supplies,25.344,6,8.8704
CA-2015-144519,2015-11-13,Standard Class,Home Office,West,Technology,339.96,5,42.495
CA-2015-144519,2015-11-13,Standard Class,Home Office,West,Furniture,63.98,7,21.7532
CA-2015-144652,2015-11-20,Standard Class,Home Office,West,Office Supplies,19.46,7,5.0596
CA-2015-144722,2015-03-16,Standard Class,Corporate,West,Furniture,43.13,1,18.1146
CA-2015-144806,2015-12-06,Standard Class,Consumer,West,Furniture,206.112,6,48.9516
CA-2015-144806,2015-12-06,Standard Class,Consumer,West,Office Supplies,19.92,5,6.723
CA-2015-144806,2015-12-06,Standard Class,Consumer,West,Office Supplies,198.272,8,61.96
CA-2015-144806,2015-12-06,Standard Class,Consumer,West,Office Supplies,247.104,6,-58.6872
CA-2015-144806,2015-12-06,Standard Class,Consumer,West,Office Supplies,86.304,6,9.70919999999999
CA-2015-144890,2015-12-25,Standard Class,Home Office,West,Office Supplies,9.96,2,4.8804
CA-2015-145065,2015-12-12,First Class,Consumer,West,Office Supplies,7.86,2,3.6156
CA-2015-145065,2015-12-12,First Class,Consumer,West,Office Supplies,24.448,2,8.8624
CA-2015-145184,2015-11-27,First Class,Corporate,East,Technology,83.97,3,23.5116
CA-2015-145184,2015-11-27,First Class,Corporate,East,Technology,104.97,3,7.3479
CA-2015-145324,2015-11-15,Standard Class,Home Office,South,Furniture,39.96,2,14.3856
CA-2015-145352,2015-03-16,Standard Class,Consumer,South,Office Supplies,2.74,1,0.7398
CA-2015-145352,2015-03-16,Standard Class,Consumer,South,Office Supplies,8.34,3,2.1684
CA-2015-145352,2015-03-16,Standard Class,Consumer,South,Office Supplies,46.74,3,11.685
CA-2015-145352,2015-03-16,Standard Class,Consumer,South,Office Supplies,6354.95,5,3177.475
CA-2015-145394,2015-11-16,Standard Class,Corporate,Central,Office Supplies,21.488,2,1.6116
CA-2015-145394,2015-11-16,Standard Class,Corporate,Central,Technology,239.976,3,26.9973
CA-2015-145394,2015-11-16,Standard Class,Corporate,Central,Furniture,34.504,2,-15.5268
CA-2015-145401,2015-01-30,Standard Class,Consumer,Central,Office Supplies,14.304,6,5.0064
CA-2015-145415,2015-04-12,Second Class,Home Office,West,Office Supplies,40.74,3,0.407399999999999
CA-2015-145457,2015-03-24,Second Class,Corporate,West,Furniture,46.9,5,13.132
CA-2015-145485,2015-11-05,Same Day,Consumer,West,Office Supplies,62.8,4,15.7
CA-2015-145758,2015-10-30,Same Day,Corporate,East,Technology,1035.8,4,269.308
CA-2015-145814,2015-11-19,Standard Class,Consumer,East,Office Supplies,5.984,2,2.244
CA-2015-145814,2015-11-19,Standard Class,Consumer,East,Technology,861.76,4,249.9104
CA-2015-145821,2015-05-01,Standard Class,Corporate,West,Technology,88.752,3,11.094
CA-2015-145828,2015-10-05,First Class,Consumer,East,Technology,53.04,3,-4.641
CA-2015-145835,2015-05-13,Second Class,Home Office,Central,Technology,222.384,2,16.6788
CA-2015-145835,2015-05-13,Second Class,Home Office,Central,Office Supplies,16,4,5.6
CA-2015-145849,2015-09-15,Second Class,Consumer,Central,Office Supplies,190.86,2,11.4516
CA-2015-145849,2015-09-15,Second Class,Consumer,Central,Office Supplies,24.32,8,8.2688
CA-2015-146038,2015-02-09,Standard Class,Consumer,West,Furniture,203.92,5,22.941
CA-2015-146087,2015-07-06,Standard Class,Home Office,East,Furniture,301.96,2,60.392
CA-2015-146255,2015-03-07,First Class,Home Office,East,Technology,119.85,3,52.734
CA-2015-146255,2015-03-07,First Class,Home Office,East,Office Supplies,30.44,2,14.9156
CA-2015-146255,2015-03-07,First Class,Home Office,East,Office Supplies,69.28,2,33.2544
CA-2015-146255,2015-03-07,First Class,Home Office,East,Technology,587.97,3,170.5113
CA-2015-146262,2015-01-02,Standard Class,Corporate,East,Office Supplies,23.68,2,8.88
CA-2015-146262,2015-01-02,Standard Class,Corporate,East,Furniture,452.45,5,-244.323
CA-2015-146262,2015-01-02,Standard Class,Corporate,East,Technology,62.982,3,-14.6958
CA-2015-146262,2015-01-02,Standard Class,Corporate,East,Technology,1188,9,-950.4
CA-2015-146262,2015-01-02,Standard Class,Corporate,East,Technology,89.584,2,4.47920000000001
CA-2015-146290,2015-05-04,Standard Class,Corporate,Central,Office Supplies,125.93,7,35.2604
CA-2015-146465,2015-11-20,Standard Class,Home Office,West,Office Supplies,24.192,9,7.56
CA-2015-146486,2015-11-09,Second Class,Consumer,East,Office Supplies,244.55,5,4.89100000000001
CA-2015-146486,2015-11-09,Second Class,Consumer,East,Office Supplies,12.24,6,5.7528
CA-2015-146486,2015-11-09,Second Class,Consumer,East,Technology,13.98,2,6.0114
CA-2015-146486,2015-11-09,Second Class,Consumer,East,Technology,899.95,5,53.997
CA-2015-146563,2015-08-24,Standard Class,Consumer,Central,Office Supplies,999.432,7,124.929
CA-2015-146563,2015-08-24,Standard Class,Consumer,Central,Office Supplies,724.08,14,-135.765
CA-2015-146563,2015-08-24,Standard Class,Consumer,Central,Furniture,918.785,5,-118.1295
CA-2015-146563,2015-08-24,Standard Class,Consumer,Central,Office Supplies,2.724,3,-4.2222
CA-2015-146675,2015-04-16,Standard Class,Consumer,Central,Technology,1439.968,4,485.9892
CA-2015-146675,2015-04-16,Standard Class,Consumer,Central,Technology,43.56,3,-4.9005
CA-2015-146696,2015-12-14,Standard Class,Consumer,West,Office Supplies,8.096,2,2.7324
CA-2015-146829,2015-03-10,Same Day,Consumer,Central,Office Supplies,1.112,2,-1.8904
CA-2015-146948,2015-07-16,Standard Class,Home Office,East,Furniture,150.98,1,43.7842
CA-2015-146948,2015-07-16,Standard Class,Home Office,East,Office Supplies,137.25,9,63.135
CA-2015-146948,2015-07-16,Standard Class,Home Office,East,Office Supplies,11.52,4,5.4144
CA-2015-147011,2015-06-18,Standard Class,Corporate,South,Office Supplies,13.632,4,3.5784
CA-2015-147102,2015-09-19,Standard Class,Corporate,South,Technology,66.36,4,23.226
CA-2015-147501,2015-08-02,Standard Class,Consumer,West,Office Supplies,6.368,2,2.1492
CA-2015-147501,2015-08-02,Standard Class,Consumer,West,Technology,558.4,2,41.88
CA-2015-147529,2015-02-07,Standard Class,Corporate,South,Office Supplies,311.15,5,146.2405
CA-2015-147529,2015-02-07,Standard Class,Corporate,South,Office Supplies,12.96,2,6.3504
CA-2015-147690,2015-11-10,Standard Class,Consumer,East,Office Supplies,577.584,6,43.3188
CA-2015-147788,2015-05-31,Standard Class,Consumer,West,Furniture,1406.86,7,140.686
CA-2015-147788,2015-05-31,Standard Class,Consumer,West,Office Supplies,15.75,5,7.56
CA-2015-147788,2015-05-31,Standard Class,Consumer,West,Office Supplies,323.1,2,61.389
CA-2015-147816,2015-09-24,Second Class,Consumer,West,Technology,35.12,2,13.17
CA-2015-147830,2015-12-15,First Class,Consumer,East,Technology,2025.36,6,607.608
CA-2015-147830,2015-12-15,First Class,Consumer,East,Technology,1799.994,2,-2639.9912
CA-2015-147830,2015-12-15,First Class,Consumer,East,Technology,101.988,2,-16.998
CA-2015-147830,2015-12-15,First Class,Consumer,East,Furniture,262.864,7,69.0018
CA-2015-147851,2015-12-03,Standard Class,Home Office,East,Office Supplies,10.752,4,3.36
CA-2015-147879,2015-05-07,Standard Class,Consumer,South,Office Supplies,45.68,2,21.0128
CA-2015-148180,2015-07-26,Standard Class,Corporate,West,Office Supplies,9.144,3,3.0861
CA-2015-148180,2015-07-26,Standard Class,Corporate,West,Office Supplies,23.136,6,8.3868
CA-2015-148180,2015-07-26,Standard Class,Corporate,West,Office Supplies,99.2,5,25.792
CA-2015-148250,2015-12-13,Standard Class,Corporate,West,Office Supplies,12.96,2,6.2208
CA-2015-148250,2015-12-13,Standard Class,Corporate,West,Office Supplies,134.48,4,34.9648
CA-2015-148376,2015-12-27,Standard Class,Consumer,West,Office Supplies,106.96,2,31.0184
CA-2015-148376,2015-12-27,Standard Class,Consumer,West,Office Supplies,21.56,7,10.3488
CA-2015-148432,2015-11-07,Second Class,Corporate,East,Office Supplies,26.18,7,0.523600000000001
CA-2015-148432,2015-11-07,Second Class,Corporate,East,Office Supplies,7.3,2,3.431
CA-2015-148495,2015-08-13,Same Day,Consumer,West,Furniture,31.56,3,10.4148
CA-2015-148628,2015-12-06,Standard Class,Home Office,West,Office Supplies,32.75,5,15.065
CA-2015-148635,2015-07-25,Second Class,Consumer,West,Office Supplies,9.42,2,0.471
CA-2015-148635,2015-07-25,Second Class,Consumer,West,Office Supplies,12.96,2,6.2208
CA-2015-148635,2015-07-25,Second Class,Consumer,West,Furniture,704.9,5,56.392
CA-2015-148635,2015-07-25,Second Class,Consumer,West,Furniture,561.568,2,28.0784
CA-2015-148705,2015-03-12,Standard Class,Consumer,South,Office Supplies,5.04,2,1.764
CA-2015-148712,2015-04-17,Standard Class,Consumer,East,Technology,99.6,1,36.852
CA-2015-148712,2015-04-17,Standard Class,Consumer,East,Office Supplies,62.296,13,21.0249
CA-2015-148712,2015-04-17,Standard Class,Consumer,East,Office Supplies,10.71,3,2.7846
CA-2015-148859,2015-12-28,Standard Class,Consumer,Central,Office Supplies,24.816,2,1.551
CA-2015-148873,2015-10-01,Standard Class,Consumer,Central,Office Supplies,2.992,4,-4.488
CA-2015-148873,2015-10-01,Standard Class,Consumer,Central,Technology,108.768,4,2.71919999999999
CA-2015-148964,2015-05-26,Standard Class,Consumer,West,Furniture,20.24,1,7.8936
CA-2015-149083,2015-09-25,Standard Class,Corporate,West,Furniture,307.136,4,-11.5176
CA-2015-149083,2015-09-25,Standard Class,Corporate,West,Office Supplies,12.6,2,5.796
CA-2015-149083,2015-09-25,Standard Class,Corporate,West,Technology,159.98,2,57.5928
CA-2015-149097,2015-10-20,Standard Class,Consumer,West,Furniture,74.76,7,23.9232
CA-2015-149097,2015-10-20,Standard Class,Consumer,West,Furniture,364.776,3,27.3582
CA-2015-149300,2015-11-22,First Class,Consumer,South,Technology,32.985,3,-1.9791
CA-2015-149342,2015-04-20,Standard Class,Corporate,South,Technology,287.97,3,77.7519
CA-2015-149342,2015-04-20,Standard Class,Corporate,South,Furniture,595.38,6,297.69
CA-2015-149342,2015-04-20,Standard Class,Corporate,South,Office Supplies,12.96,2,6.2208
CA-2015-149384,2015-07-10,Same Day,Consumer,West,Office Supplies,3.366,3,-2.244
CA-2015-149517,2015-09-19,Standard Class,Home Office,West,Furniture,60.84,3,19.4688
CA-2015-149566,2015-12-05,Standard Class,Corporate,West,Technology,39,3,17.55
CA-2015-149566,2015-12-05,Standard Class,Corporate,West,Office Supplies,12.6,4,6.048
CA-2015-149587,2015-01-31,Second Class,Consumer,Central,Office Supplies,12.96,2,6.2208
CA-2015-149587,2015-01-31,Second Class,Consumer,Central,Furniture,53.34,3,16.5354
CA-2015-149587,2015-01-31,Second Class,Consumer,Central,Office Supplies,32.96,2,16.1504
